respondent_id,theta
1,-0.7430093558382594
2,0.204608575580107
3,-0.723664191674525
4,0.3188742067498401
5,0.14143231574222817
6,-1.2760526814621167
7,-0.8999638049246913
8,1.5350762398840756
9,1.4025014095974961
10,-0.6454665195286354
11,-1.6980756025367727
12,1.5684607528389753
13,0.2383620182818089
14,0.02609848201998539
15,0.3598513540343711
16,0.9605712062717164
17,0.9131547465073059
18,1.5646394604369216
19,0.22544232854542848
20,-0.7040980394973457
21,0.36537717379403073
22,1.54852043765188
23,-0.45213319510941635
24,0.028705893866160178
25,-0.7947784290388141
26,0.7202257208562128
27,-0.09406266816633566
28,0.19532169545038822
29,-0.9135099183608906
30,1.3731302572991722
31,-0.5692534551706582
32,0.9965237286789324
33,0.9267436019986912
34,-0.04985867627020429
35,-1.1716203220271155
36,-0.13911102308807502
37,0.8325070068104145
38,-2.1380617285502432
39,-1.0032165211880142
40,-0.36210077758488823
41,-0.6801176547399185
42,-0.4118795205130782
43,2.048306291199826
44,0.49431087449264494
45,0.11278677683335102
46,0.6230021845923597
47,-0.5106472570573848
48,-0.4084036300405269
49,-0.3483246484010119
50,1.2696761060200532
51,0.7271283073349379
52,1.3190826294463198
53,-0.3734323813322933
54,1.0679295541070677
55,1.1341774982424342
56,-0.923991091978515
57,0.4386180821714039
58,0.7226034904673728
59,-0.39610717993083866
60,0.7362555294094943
61,-0.8794227206123623
62,0.688567905445534
63,-0.14003269544782948
64,-1.1761349864280861
65,-0.38305074553300134
66,-0.7457008395020769
67,-1.1006214456468468
68,-0.04529946990505189
69,0.44686883864497345
70,-1.1828569258418644
71,-1.1296711050555537
72,0.25599521612426185
73,0.19960401578345024
74,-2.466763142686549
75,-1.0939195954809753
76,0.08216813589539654
77,-1.9847697727738118
78,-1.2416360058237492
79,0.8643105075610795
80,0.7086935169651135
81,0.662780953137993
82,0.9513168718738516
83,-0.3208006969201405
84,0.4688930376294931
85,-0.8939570133974828
86,-0.5406717550659095
87,0.21615138239061069
88,0.7514342658392336
89,-1.5800927312062412
90,1.0031459854979714
91,0.7748777776443083
92,-0.6028931185049556
93,-0.31208932530304384
94,-0.20139277925022825
95,0.8652053374153713
96,0.2547291449282869
97,-1.5221613773885458
98,-0.1283697000885875
99,-1.1616050905671416
100,-1.5936509889310733
101,-0.7973946958874483
102,-0.1705518366863053
103,-0.9500819895800334
104,0.7731626369046126
105,1.1956445664686366
106,-0.31124348058679613
107,0.8738952234922164
108,0.5328448061623458
109,-0.6600162038319346
110,-1.5335005999503453
111,0.05381216904913439
112,0.06999196277465033
113,-0.40339561246374744
114,0.06970963836216011
115,1.779922805941055
116,-1.0958191697704327
117,0.13544579283492364
118,-0.6053837203344986
119,0.615623810725062
120,-1.5109415828064086
121,0.6095240660037435
122,0.023025809563044643
123,-1.8341311908138997
124,-0.7352339177408376
125,1.4878888511299422
126,0.8723989604406053
127,-1.0283891476138423
128,-1.672188267039368
129,-1.0327463657434615
130,-1.4415488374429848
131,-1.4023327316086913
132,2.175410580345642
133,1.134712136528392
134,-1.8354685693704293
135,-0.06463096593228432
136,1.0547842319427936
137,0.4966344460866817
138,-0.727532471259449
139,1.5119603501999275
140,-0.4020403536021839
141,0.6740923852474099
142,-0.15659894463487428
143,0.5021915588218614
144,-0.6035548202836686
145,0.11506161318599806
146,0.9609750634324576
147,-0.3141311690766243
148,-0.47511275118682084
149,-1.5222473317868652
150,2.035154657022845
151,0.47980526308486354
152,-0.19838393829098314
153,-0.47769107664683097
154,-1.6386924139181693
155,0.45469976007584767
156,-0.8436786185782872
157,0.2950400853443717
158,-1.482143385883406
159,1.0584457855548401
160,0.8424572151944528
161,1.583799296134883
162,-0.6679915726838586
163,1.333461729008396
164,0.7688040290675475
165,1.4669722262712732
166,-2.159823151282651
167,-0.7173165802956665
168,0.22210286464624168
169,1.5626084273535754
170,0.5532529774143886
171,-0.03142066964473525
172,-0.4282507036024143
173,-0.49861334529004203
174,-0.9585411938548882
175,-0.421677943388459
176,-0.09966926896882104
177,-0.7166421753685454
178,-0.7085055782852376
179,-0.9528775619187828
180,-1.0183416246864623
181,0.6715782981123469
182,0.50035013142652085
183,-0.3474818222030109
184,0.614353621691249
185,1.6887255931847194
186,-0.37242068568157954
187,-1.0070293268219417
188,-2.1017237154644457
189,1.2022505383735105
190,-0.8487313235107496
191,-1.0575943417706162
192,0.9711376886972071
193,0.6860399275147187
194,-0.4019152167128851
195,0.3011640386211465
196,-0.9326794398114814
197,-0.014030486552958561
198,-0.7130744910669888
199,0.9545176943797699
200,2.290993423231847
201,-0.9761367005582589
202,1.0981863972676507
203,-1.3741280745954034
204,-1.9881533827358655
205,-0.7612896559703973
206,1.5851549124536195
207,1.0654213487864526
208,1.5409926989992597
209,0.6747585165300836
210,0.020516115021685023
211,-0.3557507973974882
212,2.4211675647071593
213,0.05913737779513522
214,-0.0965036752330597
215,0.791244074096468
216,0.33470232212187917
217,-0.8430825621481246
218,-0.2738012646932032
219,-0.2715003661137609
220,0.4537411646036322
221,0.6028603088216687
222,-0.072793034626266
223,0.8377829270050493
224,-1.8339648227721461
225,-0.6912752992536667
226,0.6591111654627162
227,-1.062861529112637
228,-0.5652002362149527
229,-0.32318464397105273
230,0.7452730026910496
231,-1.0302275930763665
232,-0.2731582117751828
233,0.7875743556649122
234,-0.5328797470505945
235,-0.11327399885526837
236,1.7744890803775109
237,1.2526586944029814
238,-3.0631915555061315
239,-0.12064980217421122
240,1.1663076425902055
241,0.283571872978821
242,0.4159354709511883
243,-1.4251805619053302
244,1.1804558490849415
245,1.1076175502321934
246,2.5386245127526026
247,-0.9683974217894032
248,0.1397389425499015
249,-1.1107124839528306
250,-1.3508201214785376
251,0.9358593828137304
252,-1.5971647909860318
253,0.7857777954823414
254,-0.44267782819721296
255,-0.5832055542209426
256,-0.8766675108366409
257,0.7829352171005278
258,-0.7393155158752605
259,0.5466494556583663
260,1.9527814048279069
261,-0.7463742008501325
262,0.2709534037169522
263,0.954172502895665
264,0.25865863120107285
265,-0.17127515634711182
266,-0.7830539862479906
267,-0.9599859096494009
268,0.40399362448926146
269,3.179353302086154
270,0.7931355070715559
271,-1.047455780838377
272,0.054923432625994334
273,1.8301103655473232
274,-0.775306468508204
275,-1.7157801044205336
276,-1.1466523054541788
277,-0.5167417912525369
278,-1.2528711091424773
279,0.48406515833843383
280,0.4836245482040873
281,-0.7423639793930318
282,1.8386103270381988
283,-0.9317524506423075
284,0.04330088853629493
285,-0.3623964460095417
286,-0.37773472717250045
287,-1.3783888886836635
288,0.45241498760171894
289,0.4083023112484349
290,0.22777167250336686
291,-0.2395283270339024
292,0.60367250205388
293,-1.5868024922173325
294,-0.06367964192702441
295,-0.5734221079856019
296,-0.06441326193016972
297,1.3460876223220695
298,-0.8202237488680685
299,1.2808787275131268
300,-0.13435843178304002
301,-0.8702508730974988
302,0.592520051586724
303,0.4849626575575179
304,0.7736766956717799
305,-0.849621456070235
306,0.5807543093190439
307,0.9235011949635282
308,1.6896339777948162
309,0.34119342186066204
310,-0.2843666073125327
311,-0.01704746191940164
312,-0.6182960661393051
313,-1.494913336565251
314,-0.8132871650677865
315,-0.48491659282873883
316,0.19185976668297217
317,1.0019155103601205
318,0.15011637170959424
319,-0.3211547756144386
320,-0.19175017105149683
321,-0.09064110095547759
322,0.8186840625985206
323,-0.9229187222229173
324,-0.08995763682724675
325,-0.13209387266170047
326,0.798916376389024
327,-1.1043221474996276
328,0.8891172908105044
329,0.6084841278914657
330,0.47837880096662994
331,0.003965034684900496
332,-0.7030973730127994
333,-0.9301461320083955
334,0.2559697012395141
335,0.24396218626974078
336,2.394861302284246
337,0.4568851769669861
338,0.3956871441249215
339,0.21130239834844522
340,-0.11353667371398382
341,-0.31769701696818886
342,-0.6197576257044112
343,1.0954966257334846
344,0.9044733022987648
345,-1.1058970627695373
346,-0.6211596099061946
347,0.5668956081261586
348,0.17876702513588
349,0.35639581695806444
350,0.5158794257479464
351,0.6302759803885933
352,1.8737674452388746
353,0.872098564077338
354,0.069524102034301
355,1.4704260904334272
356,-1.3975764613583177
357,0.5705361232718515
358,0.21805654605992483
359,-0.5368549507448482
360,0.25960877106927405
361,1.6424261025328597
362,-0.19442837936793364
363,-2.449885505869652
364,1.4032931229672576
365,-1.9790376523442093
366,-0.16960836322511672
367,0.5564514179946976
368,1.0578917199547744
369,0.5781416144986634
370,0.8114047354582057
371,-1.4819272418225107
372,-1.3720385669992752
373,0.5447516663947688
374,-0.9290659985290282
375,-1.6215330271857789
376,-0.5467456679400312
377,1.9982900612638794
378,0.4478723991986968
379,0.27705863318018564
380,0.05762266242415886
381,-2.756716794668299
382,-0.5192759172714053
383,0.9084492106424626
384,1.189666225993492
385,0.790821524412185
386,1.1336765166489202
387,0.1647516736184233
388,-0.10503364568906809
389,0.49061905454051
390,-0.76230315068598975
391,1.4239715978875533
392,0.6799706609480554
393,0.14718855142241513
394,-0.36436307114503264
395,0.3815327459565209
396,-0.359921694672686
397,0.46410616529538484
398,-0.03706555164649404
399,0.7012655652125068
400,0.4562451739047359
401,-0.1831175235366808
402,-1.0594137053134176
403,1.8381482220987415
404,0.7494313599580478
405,-0.5807240254946013
406,1.1194973288527352
407,-0.729313141308334
408,-1.3231751638842217
409,0.39467257527775235
410,-2.0763133493135744
411,-0.7527370311158817
412,0.23485416218505145
413,0.5851936341609328
414,-0.12035241545335353
415,0.5189306937798045
416,-0.4651230733756213
417,-1.1973056564606759
418,-0.6823717971974299
419,0.7193456313906359
420,0.7769501071069622
421,-0.12001465708562177
422,0.19386599743206148
423,-0.29254457226733865
424,-0.762368226608283
425,-1.746905303750919
426,-0.24734807621654026
427,-0.4111099627166595
428,1.311467120726983
429,-0.13478027980767116
430,0.19444972589070816
431,0.0015914329028910035
432,-1.1678148894152305
433,3.1863384528623384
434,0.11353137718505014
435,0.07543756652785463
436,0.6579053458413164
437,3.002541304194735e-4
438,-0.16181413721834662
439,-0.6770335558273489
440,-1.2938772163104104
441,-0.7986012597892537
442,-0.16281288724681714
443,0.2361656525868436
444,-0.9210037239715624
445,1.007579689960698
446,0.5398082789595482
447,1.3503310460966513
448,-0.10607913122498519
449,1.1362146452885478
450,-0.3250460841756677
451,0.30661800216869567
452,0.334236968082986
453,0.019997564264787937
454,0.6763826137068684
455,0.8876515028310997
456,-0.6630589571449063
457,-0.7219751598686633
458,-1.1286634797227786
459,0.3055198285507461
460,1.1412068538373432
461,0.9939789762219182
462,-0.3749278563193323
463,0.0870625719131742
464,2.303351226225237
465,-1.0405140623003797
466,-0.23925602693162354
467,-2.188003752141246
468,-0.14869829533673276
469,-1.0598643768557778
470,0.4487458232474419
471,0.8242624652570945
472,1.1785087028245287
473,-1.3727103143068324
474,1.1027990167713297
475,1.1555334179279668
476,-0.8345053991445857
477,-0.47675412975615183
478,-0.8001738389623119
479,-1.0099758085072177
480,-0.13010573745305054
481,1.8622676822462831
482,1.4046107163084862
483,0.6658361657069176
484,-1.2722190238032278
485,0.9663468581985305
486,0.8017640287203615
487,0.37206447376170815
488,-0.453516652971349
489,0.5192036751107606
490,0.5518122712254002
491,1.2326223859142917
492,-0.49190536110100624
493,0.9683228092428335
494,-0.7705234115729057
495,-0.25666332514720724
496,0.639729802579584
497,1.2315673589925429
498,1.7000292185486916
499,1.0021291668528887
500,-0.10136103982351816
501,-1.1710508603134075
502,0.45546875178517265
503,1.2859344124048566
504,-0.9582964034146529
505,-0.47376054376012894
506,1.3256080540257182
507,0.11160244318064519
508,-1.7465393861094227
509,1.0475087752715413
510,-0.1265586666323034
511,-0.3249819003530803
512,-1.8769636283998494
513,-1.6883078757997934
514,-0.5526477653808627
515,-1.5374929777387512
516,-1.30274016845441
517,-0.3660749709375713
518,-1.2395325585920411
519,-1.2763685084095027
520,-0.14545377900832746
521,-0.3048434405165839
522,0.9577331590005325
523,0.7360364552965418
524,-0.6524852447547542
525,2.436556550647045
526,0.5047656257081905
527,0.6456027076608309
528,-2.2820539418946657
529,-0.07787665574541383
530,1.996949363764725
531,0.4964036816751096
532,1.180274950820112
533,-1.9929601738684033
534,-1.150518510147841
535,1.0768534729687822
536,-0.18773311071412344
537,-0.5001579091641198
538,-0.4438878604897064
539,-0.8060189201694719
540,2.2180132256420824
541,1.150129876589555
542,-1.2551038846145184
543,-0.10662535699567965
544,-0.8644872526409465
545,1.183311022291231
546,-1.419787413241305
547,0.027631433533867395
548,-1.9313004517301293
549,-0.43985149825671643
550,-0.36097983519049687
551,0.480222444883888
552,0.6994059875130265
553,0.5712514063973048
554,-0.8828007582750131
555,0.6024724590157621
556,0.9569174166139068
557,-0.5589692473658651
558,-0.039882880171545496
559,-0.6848248214799
560,0.3166564240684226
561,0.9353257144639561
562,0.4047116910522091
563,1.0680546722161097
564,2.3574951775962134
565,-0.480392477227958
566,-0.7815971421226247
567,-0.13279252401099365
568,-1.0238912317058735
569,1.1022495473565652
570,-4.142045293581435e-4
571,-0.4489168066267424
572,-0.8196117105495734
573,-0.9892991849491861
574,-0.8348772139137297
575,0.5689789123603403
576,-0.3276558769450277
577,-1.3108961351646824
578,0.7309429980104007
579,0.5532309601337013
580,-0.7953382447599349
581,-0.6936862535063771
582,0.7033871893473052
583,3.0926719585712226
584,-0.7910540510390185
585,1.5453121300644077
586,0.9649024044741475
587,-1.4519785860705818
588,-0.5861937160664142
589,-0.6848217829334416
590,-0.42767774942020986
591,2.47072522496616
592,1.1089839342125374
593,-0.07647670699768402
594,0.7969813071206702
595,0.2262671980985031
596,1.6639515140699965
597,-0.9212101624013178
598,-0.7226696758243707
599,1.6457812171815431
600,0.22678723243408863
601,0.63950769527247
602,-0.9189629944873027
603,0.3932147398579539
604,1.0047838568696972
605,-0.5824077999716782
606,0.1380429931287536
607,2.1905512687115714
608,-0.0320503147193
